dataset,setting,design,method,n,strength,response_bin,response_bin_label,reps,mean_n_share,mean_true_pi,min_true_pi,max_true_pi,mean_rho,path_activation,action_square_contribution,weighted_action_square_contribution,absolute_action_contribution,ref_weighted_residual_square_contribution,selected_weighted_residual_square_contribution,weighted_residual_square_delta,weighted_residual_square_reduction,ref_unweighted_residual_square_contribution,selected_unweighted_residual_square_contribution,unweighted_residual_square_delta,unweighted_residual_square_reduction,mean_rep_weighted_residual_square_delta
Kang-Schafer,"KS IC, n=200",kang_schafer_ic,ctmle,200,0.0,3,response_bin_3,96,0.25,0.593046290268226,0.439603797224589,0.7396155695317567,0.4011281418005515,0.40625,2.814954981607528,1.9832344201624912,0.3835350586313568,42.712933097949396,42.127004092533916,0.5859290054154798,0.013717835861841277,59.205528471164314,58.46205232572658,0.7434761454377323,0.012557545969711925,0.585929005415477
Kang-Schafer,"KS IC, n=200",kang_schafer_ic,ctmle,200,0.0,4,highest_response,96,0.25,0.7967510691186616,0.6366662589920373,0.9919424484788687,0.4011281418005515,0.40625,3.9092341720631065,0.9596173601298377,0.4443467897043835,15.815125947071037,15.470029662729173,0.3450962843418637,0.02182064723966204,67.52355178618885,65.26963179062473,2.253919995564118,0.03337976063079562,0.3450962843418637
Kang-Schafer,"KS IC, n=200",kang_schafer_ic,cui_selective_ml,200,0.0,1,lowest_response,96,0.25,0.20082748522135344,0.00910768111700482,0.37000575956094506,0.36870379158581207,0.8125,69.63831313045064,456.2924470081212,2.711917664264242,2078.7853150961396,1609.0771406535625,469.70817444257705,0.2259531905635258,236.5017816565229,162.7795189148106,73.72226274171229,0.31171969287225443,469.70817444257676
Kang-Schafer,"KS IC, n=200",kang_schafer_ic,cui_selective_ml,200,0.0,2,response_bin_2,96,0.25,0.41001439701236203,0.26051933743233885,0.5795507295671567,0.36870379158581207,0.8125,43.75476726143924,69.08262704398648,2.0245263780197518,150.94580927997222,92.5821517713946,58.36365750857762,0.38665304977315074,96.53350437210946,59.85920510037311,36.67429927173635,0.3799126480518853,58.3636575085776
Kang-Schafer,"KS IC, n=200",kang_schafer_ic,cui_selective_ml,200,0.0,3,response_bin_3,96,0.25,0.593046290268226,0.439603797224589,0.7396155695317567,0.36870379158581207,0.8125,30.41172570323035,22.141100830935127,1.6770025406089069,43.259742899886014,29.60089071855066,13.658852181335355,0.31574048447179615,59.094445858973124,40.599953404179196,18.494492454793928,0.31296498657302585,13.65885218133535
Kang-Schafer,"KS IC, n=200",kang_schafer_ic,cui_selective_ml,200,0.0,4,highest_response,96,0.25,0.7967510691186616,0.6366662589920373,0.9919424484788687,0.36870379158581207,0.8125,38.298301992333855,8.919074720628052,1.854573034514439,15.347860022882381,9.602162034258521,5.74569798862386,0.37436476356035975,71.99119058304389,42.75722173373751,29.23396884930638,0.4060770298774843,5.74569798862386
Kang-Schafer,"KS IC, n=200",kang_schafer_ic,ma_dr_bc,200,0.0,1,lowest_response,96,0.25,0.20082748522135344,0.00910768111700482,0.37000575956094506,3.393717463578161,0.3958333333333333,16.437705449416942,105.37769388435896,0.8389512267521543,1261.4214615181095,1150.501499821861,110.91996169624849,0.08793251508719169,155.49287191597696,146.74657963759367,8.746292278383294,0.05624883102750522,110.9199616962484
Kang-Schafer,"KS IC, n=200",kang_schafer_ic,ma_dr_bc,200,0.0,2,response_bin_2,96,0.25,0.41001439701236203,0.26051933743233885,0.5795507295671567,3.393717463578161,0.3958333333333333,7.121237089746429,10.779113943536387,0.5574506888001997,102.39393850399034,105.14326115559936,-2.7493226516090203,-0.026850443412740566,67.89681993962198,69.88768491766872,-1.9908649780467442,-0.029321917872105807,-2.7493226516090217
Kang-Schafer,"KS IC, n=200",kang_schafer_ic,ma_dr_bc,200,0.0,3,response_bin_3,96,0.25,0.593046290268226,0.439603797224589,0.7396155695317567,3.393717463578161,0.3958333333333333,5.769457379751489,4.089541360287671,0.5105258341666195,42.89996144255897,43.35393806800778,-0.45397662544881,-0.010582215232446401,59.48335276884401,60.384116853223894,-0.9007640843798868,-0.015143129000819933,-0.4539766254488112
Kang-Schafer,"KS IC, n=200",kang_schafer_ic,ma_dr_bc,200,0.0,4,highest_response,96,0.25,0.7967510691186616,0.6366662589920373,0.9919424484788687,3.393717463578161,0.3958333333333333,7.812270933577069,2.046237757981815,0.5697423429071448,15.637786610187247,16.79013788627964,-1.1523512760923946,-0.07369017782489085,66.63483316806611,70.5428636616259,-3.9080304935597923,-0.0586484621894825,-1.1523512760923966
Kang-Schafer,"KS II, n=1000",kang_schafer_ii,aipw,1000,0.0,1,lowest_response,96,0.25,0.20223300436348945,0.008433267653987019,0.33935527668020804,2.5601322845301135,0.6458333333333334,4.589296810354654,35.17031212440205,0.5612420202406888,511.03293334858193,455.74653441983634,55.2863989287456,0.10818558907050724,51.86310907958105,47.55137147294925,4.311737606631802,0.083136890231854,55.28639892874552
Kang-Schafer,"KS II, n=1000",kang_schafer_ii,aipw,1000,0.0,2,response_bin_2,96,0.25,0.40941784957606386,0.29089344837144104,0.5248469516043839,2.5601322845301135,0.6458333333333334,1.8452468560436481,2.774942967936489,0.3688872682267344,41.43067337482147,40.76976613433656,0.6609072404849101,0.015952124033942527,27.53494147893112,27.10865003780525,0.42629144112586914,0.01548183574139983,0.660907240484908
Kang-Schafer,"KS II, n=1000",kang_schafer_ii,aipw,1000,0.0,3,response_bin_3,96,0.25,0.591145093685273,0.4788327788503927,0.7045222720187374,2.5601322845301135,0.6458333333333334,1.58607641610856,1.1171954137233895,0.34146133587914734,16.29669478043059,16.070247682779822,0.22644709765076954,0.013895277582463672,22.81497982457955,22.51678800536961,0.29819181920994,0.013070001442152757,0.22644709765076912
Kang-Schafer,"KS II, n=1000",kang_schafer_ii,aipw,1000,0.0,4,highest_response,96,0.25,0.797126475245394,0.6565021606271567,0.9901102388797627,2.5601322845301135,0.6458333333333334,1.6821085567757628,0.4167573125432859,0.35954814166965693,5.148990469038817,5.170050946113675,-0.02106047707485814,-0.004090214810358761,21.563814879283914,21.50466987117832,0.05914500810559531,0.00274278964258845,-0.021060477074857628
Kang-Schafer,"KS II, n=1000",kang_schafer_ii,ctmle,1000,0.0,1,lowest_response,96,0.25,0.20223300436348945,0.008433267653987019,0.33935527668020804,0.3649013653160887,0.8645833333333334,4.053439067481977,30.8090203388507,0.6477113220779062,513.8489800094115,433.3199411023488,80.52903890706273,0.15671732754162082,52.115940461865044,45.35095651586272,6.7649839460023244,0.12980642555903765,80.52903890706263
Kang-Schafer,"KS II, n=1000",kang_schafer_ii,ctmle,1000,0.0,2,response_bin_2,96,0.25,0.40941784957606386,0.29089344837144104,0.5248469516043839,0.3649013653160887,0.8645833333333334,1.8481875224836921,2.795464654854051,0.44537874083619017,41.54115112715784,38.71623783228493,2.824913294872907,0.06800276877802014,27.60380417536581,25.73217063845107,1.8716335369147394,0.06780346379159663,2.824913294872912
Kang-Schafer,"KS II, n=1000",kang_schafer_ii,ctmle,1000,0.0,3,response_bin_3,96,0.25,0.591145093685273,0.4788327788503927,0.7045222720187374,0.3649013653160887,0.8645833333333334,1.5603839755128044,1.1064763671058333,0.4133661462630456,16.276750638805336,15.311523749586442,0.9652268892188935,0.05930095696850579,22.779868156710936,21.441669527287754,1.3381986294231822,0.058744792560572856,0.9652268892188953
Kang-Schafer,"KS II, n=1000",kang_schafer_ii,ctmle,1000,0.0,4,highest_response,96,0.25,0.797126475245394,0.6565021606271567,0.9901102388797627,0.3649013653160887,0.8645833333333334,1.712790696485177,0.41293470963893325,0.4293588162727659,5.135906520525553,4.894099279146512,0.24180724137904086,0.0470817061043971,21.494834362603953,20.137767220056613,1.35706714254734,0.06313457083011176,0.2418072413790402
Kang-Schafer,"KS II, n=1000",kang_schafer_ii,cui_selective_ml,1000,0.0,1,lowest_response,96,0.25,0.20223300436348945,0.008433267653987019,0.33935527668020804,1.2146049441597377,0.96875,66.1633139797055,504.93819067024737,2.9397631807792446,1166.6112264049875,517.7876462634979,648.8235801414896,0.5561609261560898,121.51577103540389,55.15659508111736,66.35917595428653,0.5460951725760159,648.8235801414897
Kang-Schafer,"KS II, n=1000",kang_schafer_ii,cui_selective_ml,1000,0.0,2,response_bin_2,96,0.25,0.40941784957606386,0.29089344837144104,0.5248469516043839,1.2146049441597377,0.96875,23.667372974640674,36.44122014381767,1.725126894507098,70.5131241676035,41.101899973837675,29.41122419376582,0.4171028378186439,46.2102845124924,27.207025586654453,19.003258925837947,0.411234406503181,29.41122419376582
Kang-Schafer,"KS II, n=1000",kang_schafer_ii,cui_selective_ml,1000,0.0,3,response_bin_3,96,0.25,0.591145093685273,0.4788327788503927,0.7045222720187374,1.2146049441597377,0.96875,15.893830082013233,11.414269454996097,1.4102028457851121,23.95324810329465,14.903156149750474,9.050091953544177,0.3778231626256725,33.303864042995464,20.751235592539008,12.552628450456456,0.37691207345342714,9.050091953544175
Kang-Schafer,"KS II, n=1000",kang_schafer_ii,cui_selective_ml,1000,0.0,4,highest_response,96,0.25,0.797126475245394,0.6565021606271567,0.9901102388797627,1.2146049441597377,0.96875,19.431654906525576,4.282546902765984,1.5502896052385502,7.971684993437734,5.169755348293242,2.801929645144492,0.3514852440169214,36.43382487505135,22.162194642608814,14.271630232442536,0.39171375175092493,2.801929645144492
Kang-Schafer,"KS II, n=1000",kang_schafer_ii,ma_dr_bc,1000,0.0,1,lowest_response,96,0.25,0.20223300436348945,0.008433267653987019,0.33935527668020804,2.5601322845301135,0.6458333333333334,4.589296810354654,35.17031212440205,0.5612420202406888,511.03293334858193,455.74653441983634,55.2863989287456,0.10818558907050724,51.86310907958105,47.55137147294925,4.311737606631802,0.083136890231854,55.28639892874552
Kang-Schafer,"KS II, n=1000",kang_schafer_ii,ma_dr_bc,1000,0.0,2,response_bin_2,96,0.25,0.40941784957606386,0.29089344837144104,0.5248469516043839,2.5601322845301135,0.6458333333333334,1.8452468560436481,2.774942967936489,0.3688872682267344,41.43067337482147,40.76976613433656,0.6609072404849101,0.015952124033942527,27.53494147893112,27.10865003780525,0.42629144112586914,0.01548183574139983,0.660907240484908
Kang-Schafer,"KS II, n=1000",kang_schafer_ii,ma_dr_bc,1000,0.0,3,response_bin_3,96,0.25,0.591145093685273,0.4788327788503927,0.7045222720187374,2.5601322845301135,0.6458333333333334,1.58607641610856,1.1171954137233895,0.34146133587914734,16.29669478043059,16.070247682779822,0.22644709765076954,0.013895277582463672,22.81497982457955,22.51678800536961,0.29819181920994,0.013070001442152757,0.22644709765076912
Kang-Schafer,"KS II, n=1000",kang_schafer_ii,ma_dr_bc,1000,0.0,4,highest_response,96,0.25,0.797126475245394,0.6565021606271567,0.9901102388797627,2.5601322845301135,0.6458333333333334,1.6821085567757628,0.4167573125432859,0.35954814166965693,5.148990469038817,5.170050946113675,-0.02106047707485814,-0.004090214810358761,21.563814879283914,21.50466987117832,0.05914500810559531,0.00274278964258845,-0.021060477074857628
Kang-Schafer,"KS II, n=200",kang_schafer_ii,aipw,200,0.0,1,lowest_response,96,0.25,0.20253547925446325,0.00778964961399549,0.3834699452927759,3.5434839457842133,0.2916666666666667,12.902587922123855,88.68225093580492,0.6054723864145489,1370.070659385495,1301.7317928973378,68.33886648815724,0.0498798116870911,155.65657377518409,150.38558082827325,5.270992946910837,0.033862963953734226,68.33886648815725
Kang-Schafer,"KS II, n=200",kang_schafer_ii,aipw,200,0.0,2,response_bin_2,96,0.25,0.4095471947451303,0.2587733511642367,0.5533172109985183,3.5434839457842133,0.2916666666666667,5.949212391232842,9.192600765442835,0.4204168812328923,107.81317723085614,108.42095017118845,-0.6077729403323104,-0.005637278818255265,71.6008465039325,71.86143595543463,-0.26058945150212764,-0.00363947445073598,-0.6077729403322992
Kang-Schafer,"KS II, n=200",kang_schafer_ii,aipw,200,0.0,3,response_bin_3,96,0.25,0.5946635364197387,0.46006966430957535,0.740363740293283,3.5434839457842133,0.2916666666666667,4.965702365135047,3.31797521618398,0.383738263199654,42.59643714919436,43.85071109528522,-1.254273946090862,-0.029445513053069527,60.04269722707411,61.790757672484006,-1.748060445409898,-0.029113622907361192,-1.2542739460908663
Kang-Schafer,"KS II, n=200",kang_schafer_ii,aipw,200,0.0,4,highest_response,96,0.25,0.7974579158355337,0.6227272038625761,0.9843291576552434,3.5434839457842133,0.2916666666666667,8.754766091208937,1.8959898770081025,0.44064474016495897,15.540347990159665,16.632588827403737,-1.0922408372440717,-0.07028419427516619,65.80821864503322,70.95348062138856,-5.145261976355343,-0.07818570510331946,-1.0922408372440737
Kang-Schafer,"KS II, n=200",kang_schafer_ii,ctmle,200,0.0,1,lowest_response,96,0.25,0.20253547925446325,0.00778964961399549,0.3834699452927759,0.4061849636330348,0.3854166666666667,5.25083131901908,31.13285510139237,0.5088322472304208,1355.8108369088457,1285.609577010416,70.20125989842973,0.051778063714613576,153.00861313220074,145.83252504950366,7.176088082697078,0.046899896259414375,70.20125989842987
Kang-Schafer,"KS II, n=200",kang_schafer_ii,ctmle,200,0.0,2,response_bin_2,96,0.25,0.4095471947451303,0.2587733511642367,0.5533172109985183,0.4061849636330348,0.3854166666666667,2.6216275532717286,3.8749072092274535,0.3668404904935354,106.28281285041656,105.43198492586951,0.8508279245470476,0.008005319973460878,70.6965388844576,69.94168024866704,0.7548586357905549,0.010677448255624666,0.8508279245470569
Kang-Schafer,"KS II, n=200",kang_schafer_ii,ctmle,200,0.0,3,response_bin_3,96,0.25,0.5946635364197387,0.46006966430957535,0.740363740293283,0.4061849636330348,0.3854166666666667,2.464898063726151,1.692768601478739,0.3517012149803243,42.194352093937034,41.29284750455398,0.9015045893830518,0.021365527485196045,59.526819785528545,58.18881314768035,1.3380066378481956,0.02247737478113143,0.9015045893830526
Kang-Schafer,"KS II, n=200",kang_schafer_ii,ctmle,200,0.0,4,highest_response,96,0.25,0.7974579158355337,0.6227272038625761,0.9843291576552434,0.4061849636330348,0.3854166666666667,2.6066818657668303,0.6159950236334769,0.36987913542009965,15.599919732781286,15.342976076454661,0.25694365632662475,0.016470831948365072,66.16326750011817,64.40180186710548,1.7614656330126905,0.02662301454518623,0.25694365632662425
Kang-Schafer,"KS II, n=200",kang_schafer_ii,cui_selective_ml,200,0.0,1,lowest_response,96,0.25,0.20253547925446325,0.00778964961399549,0.3834699452927759,1.6764013937001054,0.8020833333333334,86.98504288474572,526.6949015174565,3.0102632925434776,2521.127437278055,1917.060587928055,604.06684935,0.23960187034503222,258.41958319963805,169.90766059301703,88.51192260662103,0.3425124424035717,604.0668493499998
Kang-Schafer,"KS II, n=200",kang_schafer_ii,cui_selective_ml,200,0.0,2,response_bin_2,96,0.25,0.4095471947451303,0.2587733511642367,0.5533172109985183,1.6764013937001054,0.8020833333333334,48.26659863658759,75.23104475886821,2.1244106034874495,163.66522855790933,96.30274688785308,67.36248167005625,0.41158700759838873,104.48264052348536,62.1554937360446,42.32714678744076,0.40511176378555025,67.36248167005623
Kang-Schafer,"KS II, n=200",kang_schafer_ii,cui_selective_ml,200,0.0,3,response_bin_3,96,0.25,0.5946635364197387,0.46006966430957535,0.740363740293283,1.6764013937001054,0.8020833333333334,37.413549008518295,26.55255347282393,1.7967066911390672,45.67783360379195,29.338043404694762,16.33979019909719,0.3577181514523653,63.032036705766984,40.648478192948964,22.38355851281802,0.3551139973043277,16.33979019909719
Kang-Schafer,"KS II, n=200",kang_schafer_ii,cui_selective_ml,200,0.0,4,highest_response,96,0.25,0.7974579158355337,0.6227272038625761,0.9843291576552434,1.6764013937001054,0.8020833333333334,43.95837229067107,10.707486788790307,1.9302826747411261,17.395723209459387,9.091109583019453,8.304613626439934,0.47739398508732767,77.6855436094559,38.402229137107646,39.28331447234826,0.5056708448850538,8.304613626439933
Kang-Schafer,"KS II, n=200",kang_schafer_ii,ma_dr_bc,200,0.0,1,lowest_response,96,0.25,0.20253547925446325,0.00778964961399549,0.3834699452927759,3.5434839457842133,0.2916666666666667,12.902587922123855,88.68225093580492,0.6054723864145489,1370.070659385495,1301.7317928973378,68.33886648815724,0.0498798116870911,155.65657377518409,150.38558082827325,5.270992946910837,0.033862963953734226,68.33886648815725
Kang-Schafer,"KS II, n=200",kang_schafer_ii,ma_dr_bc,200,0.0,2,response_bin_2,96,0.25,0.4095471947451303,0.2587733511642367,0.5533172109985183,3.5434839457842133,0.2916666666666667,5.949212391232842,9.192600765442835,0.4204168812328923,107.81317723085614,108.42095017118845,-0.6077729403323104,-0.005637278818255265,71.6008465039325,71.86143595543463,-0.26058945150212764,-0.00363947445073598,-0.6077729403322992
Kang-Schafer,"KS II, n=200",kang_schafer_ii,ma_dr_bc,200,0.0,3,response_bin_3,96,0.25,0.5946635364197387,0.46006966430957535,0.740363740293283,3.5434839457842133,0.2916666666666667,4.965702365135047,3.31797521618398,0.383738263199654,42.59643714919436,43.85071109528522,-1.254273946090862,-0.029445513053069527,60.04269722707411,61.790757672484006,-1.748060445409898,-0.029113622907361192,-1.2542739460908663
Kang-Schafer,"KS II, n=200",kang_schafer_ii,ma_dr_bc,200,0.0,4,highest_response,96,0.25,0.7974579158355337,0.6227272038625761,0.9843291576552434,3.5434839457842133,0.2916666666666667,8.754766091208937,1.8959898770081025,0.44064474016495897,15.540347990159665,16.632588827403737,-1.0922408372440717,-0.07028419427516619,65.80821864503322,70.95348062138856,-5.145261976355343,-0.07818570510331946,-1.0922408372440737
Twins,"Twins A, strength=0",twins_semisynth,aipw,3000,0.0,1,lowest_response,96,0.25,0.14699683589521964,0.05,0.6959499614549023,1.7339477388840754,0.010416666666666666,0.00018442882728602502,0.003322077188677995,0.0005515945805477208,3.564436324391423,3.5700387667614,-0.005602442369976757,-0.0015717611033305712,0.22027020893612048,0.22059175570513911,-0.00032154676901863244,-0.0014597832842293545,-0.005602442369976544
Twins,"Twins A, strength=0",twins_semisynth,aipw,3000,0.0,2,response_bin_2,96,0.25,0.7279627834699932,0.6853423505501437,0.7672553087111922,1.7339477388840754,0.010416666666666666,8.400727794299793e-05,3.2525452196131225e-05,0.0003612084517616394,0.07068664837693873,0.07074527769805376,-5.8629321115027944e-05,-0.0008294256760115193,0.1881059950476244,0.1882580978530974,-0.00015210280547300892,-0.0008086015835619964,-5.862932111503242e-05
Twins,"Twins A, strength=0",twins_semisynth,aipw,3000,0.0,3,response_bin_3,96,0.25,0.796258441610017,0.7539063704534306,0.8373642161328755,1.7339477388840754,0.010416666666666666,7.534226102988851e-05,1.9894367051025573e-05,0.00033176764604912827,0.04671065265690268,0.046757062684054045,-4.641002715136122e-05,-0.0009935640910918586,0.18241708972427453,0.18259209298440957,-0.00017500326013503154,-0.0009593578123603397,-4.641002715136534e-05
Twins,"Twins A, strength=0",twins_semisynth,aipw,3000,0.0,4,highest_response,96,0.25,0.8654507383839092,0.8234201415656318,0.8999984581960895,1.7339477388840754,0.010416666666666666,6.770954442445822e-05,1.0166118181987082e-05,0.00032084072021886336,0.02866937176790937,0.02869301662779046,-2.364485988108969e-05,-0.0008247428674930113,0.18502079767601462,0.1851694570841205,-0.00014865940810587785,-0.0008034740416922315,-2.3644859881093703e-05
Twins,"Twins A, strength=0",twins_semisynth,ctmle,3000,0.0,1,lowest_response,96,0.25,0.14699683589521964,0.05,0.6959499614549023,0.41272080004622985,0.0,0.0,0.0,0.0,3.5653773585047293,3.5653773585047293,0.0,0.0,0.2203053488428857,0.2203053488428857,0.0,0.0,0.0
Twins,"Twins A, strength=0",twins_semisynth,ctmle,3000,0.0,2,response_bin_2,96,0.25,0.7279627834699932,0.6853423505501437,0.7672553087111922,0.41272080004622985,0.0,0.0,0.0,0.0,0.0706415855136821,0.0706415855136821,0.0,0.0,0.18798834931129826,0.18798834931129826,0.0,0.0,0.0
Twins,"Twins A, strength=0",twins_semisynth,ctmle,3000,0.0,3,response_bin_3,96,0.25,0.796258441610017,0.7539063704534306,0.8373642161328755,0.41272080004622985,0.0,0.0,0.0,0.0,0.046679560005427494,0.046679560005427494,0.0,0.0,0.18230280798854168,0.18230280798854168,0.0,0.0,0.0
Twins,"Twins A, strength=0",twins_semisynth,ctmle,3000,0.0,4,highest_response,96,0.25,0.8654507383839092,0.8234201415656318,0.8999984581960895,0.41272080004622985,0.0,0.0,0.0,0.0,0.02865717419106693,0.02865717419106693,0.0,0.0,0.1849365345125542,0.1849365345125542,0.0,0.0,0.0
Twins,"Twins A, strength=0",twins_semisynth,cui_selective_ml,3000,0.0,1,lowest_response,96,0.25,0.14699683589521964,0.05,0.6959499614549023,0.5426177772612121,0.5104166666666666,0.014843693072717856,0.23903000611809444,0.030275968970025133,1.9890986153528971,2.114739964888613,-0.12564134953571604,-0.06316496757171852,0.12705112002983243,0.1329609386624335,-0.005909818632601066,-0.04651528165366359,-0.12564134953571568
Twins,"Twins A, strength=0",twins_semisynth,cui_selective_ml,3000,0.0,2,response_bin_2,96,0.25,0.7279627834699932,0.6853423505501437,0.7672553087111922,0.5426177772612121,0.5104166666666666,0.012683150280530235,0.004738887922762859,0.02501661298491902,0.054143790719094004,0.05201014338370947,0.002133647335384535,0.03940705493736507,0.1449511361751599,0.13905325590403853,0.00589788027112137,0.040688748130917274,0.002133647335384527
Twins,"Twins A, strength=0",twins_semisynth,cui_selective_ml,3000,0.0,3,response_bin_3,96,0.25,0.796258441610017,0.7539063704534306,0.8373642161328755,0.5426177772612121,0.5104166666666666,0.012056745120230935,0.003141432330668251,0.023599554978978254,0.03761512939610378,0.035675910627682765,0.0019392187684210138,0.051554222982996833,0.14725231162379465,0.1396729067386993,0.007579404885095342,0.05147223022521685,0.0019392187684210112
Twins,"Twins A, strength=0",twins_semisynth,cui_selective_ml,3000,0.0,4,highest_response,96,0.25,0.8654507383839092,0.8234201415656318,0.8999984581960895,0.5426177772612121,0.5104166666666666,0.014749879311182905,0.0022891443500916895,0.025222665063211375,0.0237223650224275,0.02149067955302587,0.0022316854694016293,0.09407516777065683,0.15175905757459165,0.13767244300080664,0.014086614573785017,0.09282223281375646,0.0022316854694016306
Twins,"Twins A, strength=0",twins_semisynth,ma_dr_bc,3000,0.0,1,lowest_response,96,0.25,0.14699683589521964,0.05,0.6959499614549023,1.7339477388840754,0.010416666666666666,0.00018442882728602502,0.003322077188677995,0.0005515945805477208,3.564436324391423,3.5700387667614,-0.005602442369976757,-0.0015717611033305712,0.22027020893612048,0.22059175570513911,-0.00032154676901863244,-0.0014597832842293545,-0.005602442369976544
Twins,"Twins A, strength=0",twins_semisynth,ma_dr_bc,3000,0.0,2,response_bin_2,96,0.25,0.7279627834699932,0.6853423505501437,0.7672553087111922,1.7339477388840754,0.010416666666666666,8.400727794299793e-05,3.2525452196131225e-05,0.0003612084517616394,0.07068664837693873,0.07074527769805376,-5.8629321115027944e-05,-0.0008294256760115193,0.1881059950476244,0.1882580978530974,-0.00015210280547300892,-0.0008086015835619964,-5.862932111503242e-05
Twins,"Twins A, strength=0",twins_semisynth,ma_dr_bc,3000,0.0,3,response_bin_3,96,0.25,0.796258441610017,0.7539063704534306,0.8373642161328755,1.7339477388840754,0.010416666666666666,7.534226102988851e-05,1.9894367051025573e-05,0.00033176764604912827,0.04671065265690268,0.046757062684054045,-4.641002715136122e-05,-0.0009935640910918586,0.18241708972427453,0.18259209298440957,-0.00017500326013503154,-0.0009593578123603397,-4.641002715136534e-05
Twins,"Twins A, strength=0",twins_semisynth,ma_dr_bc,3000,0.0,4,highest_response,96,0.25,0.8654507383839092,0.8234201415656318,0.8999984581960895,1.7339477388840754,0.010416666666666666,6.770954442445822e-05,1.0166118181987082e-05,0.00032084072021886336,0.02866937176790937,0.02869301662779046,-2.364485988108969e-05,-0.0008247428674930113,0.18502079767601462,0.1851694570841205,-0.00014865940810587785,-0.0008034740416922315,-2.3644859881093703e-05
Twins,"Twins A, strength=3",twins_semisynth,aipw,3000,3.0,1,lowest_response,96,0.25,0.14428438791163442,0.05,0.6965265961174575,1.7516712845563267,0.020833333333333332,0.0008043021783143844,0.013943561089272687,0.0013613370330901188,5.271408427918841,5.276449812587207,-0.0050413846683659,-0.0009563638897083226,0.3076952504537519,0.30805612064389304,-0.0003608701901411382,-0.0011728169011675504,-0.00504138466836566
Twins,"Twins A, strength=3",twins_semisynth,aipw,3000,3.0,2,response_bin_2,96,0.25,0.7277763573208432,0.6837234564440395,0.7671165463592403,1.7516712845563267,0.020833333333333332,0.00047672340368714146,0.00018034465777983235,0.0011191679120433442,0.0712533552893879,0.0714743614404416,-0.00022100615105369315,-0.003101694652218212,0.18954513630689165,0.19012717618759933,-0.0005820398807076799,-0.003070719154541157,-0.0002210061510536924
Twins,"Twins A, strength=3",twins_semisynth,aipw,3000,3.0,3,response_bin_3,96,0.25,0.7961876847595021,0.7572058308220618,0.8351810217955008,1.7516712845563267,0.020833333333333332,0.0003953511046639884,0.00010061406884195692,0.0009959486841216857,0.046657680052339556,0.0468282636058062,-0.0001705835534666425,-0.0036560659097342185,0.18182141352440684,0.18249801662731688,-0.0006766031029100394,-0.0037212509230615254,-0.00017058355346665212
Twins,"Twins A, strength=3",twins_semisynth,aipw,3000,3.0,4,highest_response,96,0.25,0.8655516293635777,0.8269755413834187,0.8999984581960895,1.7516712845563267,0.020833333333333332,0.0005393543183601174,8.295366419217274e-05,0.0011554849811919263,0.02938575938824185,0.02950977494326276,-0.00012401555502090933,-0.004220260343877014,0.1895898408647296,0.19040260355797342,-0.0008127626932438181,-0.004286952768865371,-0.00012401555502090792
Twins,"Twins A, strength=3",twins_semisynth,ctmle,3000,3.0,1,lowest_response,96,0.25,0.14428438791163442,0.05,0.6965265961174575,0.41235064245229297,0.0,0.0,0.0,0.0,5.198241454446084,5.198241454446084,0.0,0.0,0.30382976017166935,0.30382976017166935,0.0,0.0,0.0
Twins,"Twins A, strength=3",twins_semisynth,ctmle,3000,3.0,2,response_bin_2,96,0.25,0.7277763573208432,0.6837234564440395,0.7671165463592403,0.41235064245229297,0.0,0.0,0.0,0.0,0.0712513999672476,0.0712513999672476,0.0,0.0,0.189540453750891,0.189540453750891,0.0,0.0,0.0
Twins,"Twins A, strength=3",twins_semisynth,ctmle,3000,3.0,3,response_bin_3,96,0.25,0.7961876847595021,0.7572058308220618,0.8351810217955008,0.41235064245229297,0.0,0.0,0.0,0.0,0.046685506810640424,0.046685506810640424,0.0,0.0,0.18193179976890683,0.18193179976890683,0.0,0.0,0.0
Twins,"Twins A, strength=3",twins_semisynth,ctmle,3000,3.0,4,highest_response,96,0.25,0.8655516293635777,0.8269755413834187,0.8999984581960895,0.41235064245229297,0.0,0.0,0.0,0.0,0.02938493221804699,0.02938493221804699,0.0,0.0,0.18958689082865554,0.18958689082865554,0.0,0.0,0.0
Twins,"Twins A, strength=3",twins_semisynth,cui_selective_ml,3000,3.0,1,lowest_response,96,0.25,0.14428438791163442,0.05,0.6965265961174575,2.3133523582719255,0.625,0.03169819789974424,0.5528626831940475,0.04669407029187541,5.317075356555064,4.835910673574349,0.48116468298071435,0.09049423803774359,0.2986559466460657,0.27389588874892673,0.024760057897138976,0.08290495526774788,0.4811646829807142
Twins,"Twins A, strength=3",twins_semisynth,cui_selective_ml,3000,3.0,2,response_bin_2,96,0.25,0.7277763573208432,0.6837234564440395,0.7671165463592403,2.3133523582719255,0.625,0.015158996170782734,0.005710025410440549,0.030091016158435704,0.05133658967218649,0.05054986782144957,0.0007867218507369156,0.01532477820908218,0.13647712576953416,0.13433960854522367,0.0021375172243104923,0.015662091447617876,0.000786721850736916
Twins,"Twins A, strength=3",twins_semisynth,cui_selective_ml,3000,3.0,3,response_bin_3,96,0.25,0.7961876847595021,0.7572058308220618,0.8351810217955008,2.3133523582719255,0.625,0.01428640077888655,0.003715242651897628,0.028208772919398748,0.035983022701600996,0.03466181080934017,0.0013212118922608235,0.03671764607485406,0.13943156194300468,0.1345047254310673,0.004926836511937371,0.03533515972482115,0.0013212118922608276
