block,panel,dataset,method,method_label,design,n,strength,native_cell,c,reps,relative_mse_reduction,ci_lo,ci_hi,activation,harm,gross_harm_mse,gross_benefit_mse
natural,ks_cui,Kang--Schafer,cui_selective_ml,selective ML,kang_schafer_ii,200,0,"II, n=200",8,96,0.035587593591472455,-0.00097941752231810999,0.081653871807861475,0.03125,0.010416666666666666,0.00043687550681396198,0.036024469098286389
natural,ks_cui,Kang--Schafer,cui_selective_ml,selective ML,kang_schafer_ii,1000,0,"II, n=1000",0,96,0.40233458529231503,0.27091456318901541,0.50765397110356869,1,0.30208333333333331,0.10643014164505382,0.50876472693736874
natural,ks_cui,Kang--Schafer,cui_selective_ml,selective ML,kang_schafer_ii,1000,0,"II, n=1000",1,96,0.22595396956403291,0.12810069606581723,0.31754293120787286,0.47916666666666669,0.083333333333333329,0.040857627979361308,0.26681159754339429
natural,ks_cui,Kang--Schafer,cui_selective_ml,selective ML,kang_schafer_ii,1000,0,"II, n=1000",2,96,0.11052045855742476,0.03996400060182706,0.17996216779625809,0.30208333333333331,0.03125,0.026774445390272072,0.13729490394769672
natural,ks_cui,Kang--Schafer,cui_selective_ml,selective ML,kang_schafer_ii,1000,0,"II, n=1000",3,96,0.051987252126865169,0.0069670287268693955,0.099231303772725807,0.19791666666666666,0.020833333333333332,0.016536309981694711,0.068523562108559741
natural,ks_cui,Kang--Schafer,cui_selective_ml,selective ML,kang_schafer_ii,1000,0,"II, n=1000",4,96,0.022826358718285533,-0.0026988182999670763,0.05122191621870073,0.10416666666666667,0.020833333333333332,0.0081105605912230802,0.030936919309508652
natural,ks_cui,Kang--Schafer,cui_selective_ml,selective ML,kang_schafer_ii,1000,0,"II, n=1000",5,96,0.007412663439579914,-0.00383734391625683,0.018964890514558987,0.072916666666666671,0.010416666666666666,0.0032575473577611223,0.010670210797341019
natural,ks_cui,Kang--Schafer,cui_selective_ml,selective ML,kang_schafer_ii,1000,0,"II, n=1000",6,96,-0.00013917011521402678,-0.0024160992687658088,0.0018814705010741116,0.020833333333333332,0.010416666666666666,0.0007867325982723447,0.0006475624830582469
natural,ks_cui,Kang--Schafer,cui_selective_ml,selective ML,kang_schafer_ii,1000,0,"II, n=1000",8,96,0,0,0,0,0,0,0
natural,ks_tmle,Kang--Schafer,tmle,plain TMLE (projection),kang_schafer_cc,200,0,"CC, n=200",0,96,0,0,0,0,0,0,0
natural,ks_tmle,Kang--Schafer,tmle,plain TMLE (projection),kang_schafer_cc,200,0,"CC, n=200",1,96,0,0,0,0,0,0,0
natural,ks_tmle,Kang--Schafer,tmle,plain TMLE (projection),kang_schafer_cc,200,0,"CC, n=200",2,96,0,0,0,0,0,0,0
natural,ks_tmle,Kang--Schafer,tmle,plain TMLE (projection),kang_schafer_cc,200,0,"CC, n=200",3,96,0,0,0,0,0,0,0
natural,ks_tmle,Kang--Schafer,tmle,plain TMLE (projection),kang_schafer_cc,200,0,"CC, n=200",4,96,0,0,0,0,0,0,0
natural,ks_tmle,Kang--Schafer,tmle,plain TMLE (projection),kang_schafer_cc,200,0,"CC, n=200",5,96,0,0,0,0,0,0,0
natural,ks_tmle,Kang--Schafer,tmle,plain TMLE (projection),kang_schafer_cc,200,0,"CC, n=200",6,96,0,0,0,0,0,0,0
natural,ks_tmle,Kang--Schafer,tmle,plain TMLE (projection),kang_schafer_cc,200,0,"CC, n=200",8,96,0,0,0,0,0,0,0
natural,ks_tmle,Kang--Schafer,tmle,plain TMLE (projection),kang_schafer_cc,1000,0,"CC, n=1000",0,96,0,0,0,0,0,0,0
natural,ks_tmle,Kang--Schafer,tmle,plain TMLE (projection),kang_schafer_cc,1000,0,"CC, n=1000",1,96,0,0,0,0,0,0,0
natural,ks_tmle,Kang--Schafer,tmle,plain TMLE (projection),kang_schafer_cc,1000,0,"CC, n=1000",2,96,0,0,0,0,0,0,0
natural,ks_tmle,Kang--Schafer,tmle,plain TMLE (projection),kang_schafer_cc,1000,0,"CC, n=1000",3,96,0,0,0,0,0,0,0
natural,ks_tmle,Kang--Schafer,tmle,plain TMLE (projection),kang_schafer_cc,1000,0,"CC, n=1000",4,96,0,0,0,0,0,0,0
natural,ks_tmle,Kang--Schafer,tmle,plain TMLE (projection),kang_schafer_cc,1000,0,"CC, n=1000",5,96,0,0,0,0,0,0,0
natural,ks_tmle,Kang--Schafer,tmle,plain TMLE (projection),kang_schafer_cc,1000,0,"CC, n=1000",6,96,0,0,0,0,0,0,0
natural,ks_tmle,Kang--Schafer,tmle,plain TMLE (projection),kang_schafer_cc,1000,0,"CC, n=1000",8,96,0,0,0,0,0,0,0
natural,ks_tmle,Kang--Schafer,tmle,plain TMLE (projection),kang_schafer_ci,200,0,"CI, n=200",0,96,0,0,0,0,0,0,0
natural,ks_tmle,Kang--Schafer,tmle,plain TMLE (projection),kang_schafer_ci,200,0,"CI, n=200",1,96,0,0,0,0,0,0,0
natural,ks_tmle,Kang--Schafer,tmle,plain TMLE (projection),kang_schafer_ci,200,0,"CI, n=200",2,96,0,0,0,0,0,0,0
natural,ks_tmle,Kang--Schafer,tmle,plain TMLE (projection),kang_schafer_ci,200,0,"CI, n=200",3,96,0,0,0,0,0,0,0
natural,ks_tmle,Kang--Schafer,tmle,plain TMLE (projection),kang_schafer_ci,200,0,"CI, n=200",4,96,0,0,0,0,0,0,0
natural,ks_tmle,Kang--Schafer,tmle,plain TMLE (projection),kang_schafer_ci,200,0,"CI, n=200",5,96,0,0,0,0,0,0,0
natural,ks_tmle,Kang--Schafer,tmle,plain TMLE (projection),kang_schafer_ci,200,0,"CI, n=200",6,96,0,0,0,0,0,0,0
natural,ks_tmle,Kang--Schafer,tmle,plain TMLE (projection),kang_schafer_ci,200,0,"CI, n=200",8,96,0,0,0,0,0,0,0
natural,ks_tmle,Kang--Schafer,tmle,plain TMLE (projection),kang_schafer_ci,1000,0,"CI, n=1000",0,96,0,0,0,0,0,0,0
natural,ks_tmle,Kang--Schafer,tmle,plain TMLE (projection),kang_schafer_ci,1000,0,"CI, n=1000",1,96,0,0,0,0,0,0,0
natural,ks_tmle,Kang--Schafer,tmle,plain TMLE (projection),kang_schafer_ci,1000,0,"CI, n=1000",2,96,0,0,0,0,0,0,0
natural,ks_tmle,Kang--Schafer,tmle,plain TMLE (projection),kang_schafer_ci,1000,0,"CI, n=1000",3,96,0,0,0,0,0,0,0
natural,ks_tmle,Kang--Schafer,tmle,plain TMLE (projection),kang_schafer_ci,1000,0,"CI, n=1000",4,96,0,0,0,0,0,0,0
natural,ks_tmle,Kang--Schafer,tmle,plain TMLE (projection),kang_schafer_ci,1000,0,"CI, n=1000",5,96,0,0,0,0,0,0,0
natural,ks_tmle,Kang--Schafer,tmle,plain TMLE (projection),kang_schafer_ci,1000,0,"CI, n=1000",6,96,0,0,0,0,0,0,0
natural,ks_tmle,Kang--Schafer,tmle,plain TMLE (projection),kang_schafer_ci,1000,0,"CI, n=1000",8,96,0,0,0,0,0,0,0
natural,ks_tmle,Kang--Schafer,tmle,plain TMLE (projection),kang_schafer_ic,200,0,"IC, n=200",0,96,0,0,0,0,0,0,0
natural,ks_tmle,Kang--Schafer,tmle,plain TMLE (projection),kang_schafer_ic,200,0,"IC, n=200",1,96,0,0,0,0,0,0,0
natural,ks_tmle,Kang--Schafer,tmle,plain TMLE (projection),kang_schafer_ic,200,0,"IC, n=200",2,96,0,0,0,0,0,0,0
natural,ks_tmle,Kang--Schafer,tmle,plain TMLE (projection),kang_schafer_ic,200,0,"IC, n=200",3,96,0,0,0,0,0,0,0
natural,ks_tmle,Kang--Schafer,tmle,plain TMLE (projection),kang_schafer_ic,200,0,"IC, n=200",4,96,0,0,0,0,0,0,0
natural,ks_tmle,Kang--Schafer,tmle,plain TMLE (projection),kang_schafer_ic,200,0,"IC, n=200",5,96,0,0,0,0,0,0,0
natural,ks_tmle,Kang--Schafer,tmle,plain TMLE (projection),kang_schafer_ic,200,0,"IC, n=200",6,96,0,0,0,0,0,0,0
natural,ks_tmle,Kang--Schafer,tmle,plain TMLE (projection),kang_schafer_ic,200,0,"IC, n=200",8,96,0,0,0,0,0,0,0
natural,ks_tmle,Kang--Schafer,tmle,plain TMLE (projection),kang_schafer_ic,1000,0,"IC, n=1000",0,96,0,0,0,0,0,0,0
natural,ks_tmle,Kang--Schafer,tmle,plain TMLE (projection),kang_schafer_ic,1000,0,"IC, n=1000",1,96,0,0,0,0,0,0,0
natural,ks_tmle,Kang--Schafer,tmle,plain TMLE (projection),kang_schafer_ic,1000,0,"IC, n=1000",2,96,0,0,0,0,0,0,0
natural,ks_tmle,Kang--Schafer,tmle,plain TMLE (projection),kang_schafer_ic,1000,0,"IC, n=1000",3,96,0,0,0,0,0,0,0
natural,ks_tmle,Kang--Schafer,tmle,plain TMLE (projection),kang_schafer_ic,1000,0,"IC, n=1000",4,96,0,0,0,0,0,0,0
natural,ks_tmle,Kang--Schafer,tmle,plain TMLE (projection),kang_schafer_ic,1000,0,"IC, n=1000",5,96,0,0,0,0,0,0,0
natural,ks_tmle,Kang--Schafer,tmle,plain TMLE (projection),kang_schafer_ic,1000,0,"IC, n=1000",6,96,0,0,0,0,0,0,0
natural,ks_tmle,Kang--Schafer,tmle,plain TMLE (projection),kang_schafer_ic,1000,0,"IC, n=1000",8,96,0,0,0,0,0,0,0
natural,ks_tmle,Kang--Schafer,tmle,plain TMLE (projection),kang_schafer_ii,200,0,"II, n=200",0,96,0,0,0,0,0,0,0
natural,ks_tmle,Kang--Schafer,tmle,plain TMLE (projection),kang_schafer_ii,200,0,"II, n=200",1,96,0,0,0,0,0,0,0
natural,ks_tmle,Kang--Schafer,tmle,plain TMLE (projection),kang_schafer_ii,200,0,"II, n=200",2,96,0,0,0,0,0,0,0
natural,ks_tmle,Kang--Schafer,tmle,plain TMLE (projection),kang_schafer_ii,200,0,"II, n=200",3,96,0,0,0,0,0,0,0
natural,ks_tmle,Kang--Schafer,tmle,plain TMLE (projection),kang_schafer_ii,200,0,"II, n=200",4,96,0,0,0,0,0,0,0
natural,ks_tmle,Kang--Schafer,tmle,plain TMLE (projection),kang_schafer_ii,200,0,"II, n=200",5,96,0,0,0,0,0,0,0
natural,ks_tmle,Kang--Schafer,tmle,plain TMLE (projection),kang_schafer_ii,200,0,"II, n=200",6,96,0,0,0,0,0,0,0
natural,ks_tmle,Kang--Schafer,tmle,plain TMLE (projection),kang_schafer_ii,200,0,"II, n=200",8,96,0,0,0,0,0,0,0
natural,ks_tmle,Kang--Schafer,tmle,plain TMLE (projection),kang_schafer_ii,1000,0,"II, n=1000",0,96,0,0,0,0,0,0,0
natural,ks_tmle,Kang--Schafer,tmle,plain TMLE (projection),kang_schafer_ii,1000,0,"II, n=1000",1,96,0,0,0,0,0,0,0
natural,ks_tmle,Kang--Schafer,tmle,plain TMLE (projection),kang_schafer_ii,1000,0,"II, n=1000",2,96,0,0,0,0,0,0,0
natural,ks_tmle,Kang--Schafer,tmle,plain TMLE (projection),kang_schafer_ii,1000,0,"II, n=1000",3,96,0,0,0,0,0,0,0
natural,ks_tmle,Kang--Schafer,tmle,plain TMLE (projection),kang_schafer_ii,1000,0,"II, n=1000",4,96,0,0,0,0,0,0,0
natural,ks_tmle,Kang--Schafer,tmle,plain TMLE (projection),kang_schafer_ii,1000,0,"II, n=1000",5,96,0,0,0,0,0,0,0
natural,ks_tmle,Kang--Schafer,tmle,plain TMLE (projection),kang_schafer_ii,1000,0,"II, n=1000",6,96,0,0,0,0,0,0,0
natural,ks_tmle,Kang--Schafer,tmle,plain TMLE (projection),kang_schafer_ii,1000,0,"II, n=1000",8,96,0,0,0,0,0,0,0
internal,ks_tmle_residual,Kang--Schafer,tmle,plain TMLE (residual),kang_schafer_cc,200,0,"CC, n=200",0,96,-0.46321656865449112,-0.96364433865842636,-0.12327562957832461,0.5,0.34375,0.56697672659647191,0.10376015794198044
internal,ks_tmle_residual,Kang--Schafer,tmle,plain TMLE (residual),kang_schafer_cc,200,0,"CC, n=200",1,96,-0.22410805991678662,-0.69204262729392518,0.050622985722573267,0.15625,0.072916666666666671,0.30651879005548871,0.082410730138701996
internal,ks_tmle_residual,Kang--Schafer,tmle,plain TMLE (residual),kang_schafer_cc,200,0,"CC, n=200",2,96,-0.18781350486498494,-0.62005790312859876,0.055666109917106084,0.10416666666666667,0.0625,0.23961183833430602,0.05179833346932089
internal,ks_tmle_residual,Kang--Schafer,tmle,plain TMLE (residual),kang_schafer_cc,200,0,"CC, n=200",3,96,-0.16666103869830051,-0.58527206121498221,0.056639272942323404,0.083333333333333329,0.041666666666666664,0.20541551990543522,0.038754481207134393
internal,ks_tmle_residual,Kang--Schafer,tmle,plain TMLE (residual),kang_schafer_cc,200,0,"CC, n=200",4,96,-0.16011718281509935,-0.55141929134615264,0.050567023340075026,0.052083333333333336,0.03125,0.18805655541687519,0.027939372601775692
internal,ks_tmle_residual,Kang--Schafer,tmle,plain TMLE (residual),kang_schafer_cc,200,0,"CC, n=200",5,96,-0.15731692331639158,-0.53065218106596346,0.041956035559085489,0.03125,0.020833333333333332,0.17886753996931551,0.021550616652923731
internal,ks_tmle_residual,Kang--Schafer,tmle,plain TMLE (residual),kang_schafer_cc,200,0,"CC, n=200",6,96,-0.15259848699812872,-0.50945848284815953,0.034441162737387912,0.03125,0.020833333333333332,0.17023454580424363,0.017636058806114661
internal,ks_tmle_residual,Kang--Schafer,tmle,plain TMLE (residual),kang_schafer_cc,200,0,"CC, n=200",8,96,-0.14733470778812663,-0.48298619032874474,0.012218096078054227,0.03125,0.020833333333333332,0.15375468572713269,0.0064199779390058881
internal,ks_tmle_residual,Kang--Schafer,tmle,plain TMLE (residual),kang_schafer_cc,1000,0,"CC, n=1000",0,96,-0.24520760991197288,-0.56546514762326472,-0.0039869328848996478,1,0.55208333333333337,0.5002924822799113,0.25508487236793848
internal,ks_tmle_residual,Kang--Schafer,tmle,plain TMLE (residual),kang_schafer_cc,1000,0,"CC, n=1000",1,96,-0.1300968696556779,-0.33560201127146949,0.010279045441406008,0.25,0.14583333333333334,0.18598315875237717,0.055886289096699064
internal,ks_tmle_residual,Kang--Schafer,tmle,plain TMLE (residual),kang_schafer_cc,1000,0,"CC, n=1000",2,96,-0.079307644811461797,-0.23310207072261918,0.019047418913828634,0.15625,0.10416666666666667,0.10168839729442854,0.022380752482966889
internal,ks_tmle_residual,Kang--Schafer,tmle,plain TMLE (residual),kang_schafer_cc,1000,0,"CC, n=1000",3,96,-0.043315233444098933,-0.16794223579266981,0.037215424741038464,0.0625,0.052083333333333336,0.059777669753370663,0.016462436309271685
internal,ks_tmle_residual,Kang--Schafer,tmle,plain TMLE (residual),kang_schafer_cc,1000,0,"CC, n=1000",4,96,-0.024594080714099853,-0.12586027378174264,0.045850338612364948,0.041666666666666664,0.020833333333333332,0.043455844403234162,0.018861763689134097
internal,ks_tmle_residual,Kang--Schafer,tmle,plain TMLE (residual),kang_schafer_cc,1000,0,"CC, n=1000",5,96,-0.0092136264854869587,-0.086424778421733198,0.053500030411853521,0.041666666666666664,0.020833333333333332,0.030652869713226491,0.021439243227739362
internal,ks_tmle_residual,Kang--Schafer,tmle,plain TMLE (residual),kang_schafer_cc,1000,0,"CC, n=1000",6,96,0.0025079879418978823,-0.054577069252863833,0.057757117585994937,0.03125,0.010416666666666666,0.020616781064294994,0.023124769006192706
internal,ks_tmle_residual,Kang--Schafer,tmle,plain TMLE (residual),kang_schafer_cc,1000,0,"CC, n=1000",8,96,0.019300875365779957,-0.0089860904263058435,0.062351389764125957,0.03125,0.010416666666666666,0.0045190839168637933,0.02381995928264366
internal,ks_tmle_residual,Kang--Schafer,tmle,plain TMLE (residual),kang_schafer_ci,200,0,"CI, n=200",0,96,-0.13853964458527979,-0.39171282747969904,0.056726721118395329,0.57291666666666663,0.30208333333333331,0.32413890903376225,0.18559926444848263
internal,ks_tmle_residual,Kang--Schafer,tmle,plain TMLE (residual),kang_schafer_ci,200,0,"CI, n=200",1,96,-0.044592571374181489,-0.18871646227486255,0.070731141682383827,0.16666666666666666,0.083333333333333329,0.10652440096362785,0.061931829589446506
internal,ks_tmle_residual,Kang--Schafer,tmle,plain TMLE (residual),kang_schafer_ci,200,0,"CI, n=200",2,96,-0.015815484316731965,-0.12263294070649157,0.073734717958118895,0.072916666666666671,0.041666666666666664,0.053092899856655648,0.037277415539923697
